id,highedu,race,time,divorce
496,0,1,11,1
725,0,0,11,1
852,0,0,11,1
1282,1,0,11,0
1528,0,0,11,0
1589,0,0,11,1
1726,0,0,11,0
1996,0,0,11,0
2064,1,0,11,0
2203,0,1,11,0
2352,0,0,11,1
2446,0,0,11,0
2558,0,0,11,1
2587,0,0,11,0
2760,0,0,11,1
2943,0,0,11,1
2959,1,0,11,0
3249,1,0,11,0
3400,1,0,11,1
3480,0,0,11,1
3893,0,0,11,1
4028,0,0,11,0
4511,0,0,11,0
4956,0,0,11,0
5109,0,0,11,0
5634,0,0,11,0
6185,0,0,11,0
6350,0,0,11,0
6529,0,0,11,0
6671,0,0,11,1
6787,0,0,11,0
6819,0,0,11,0
7023,0,0,11,1
7077,0,1,11,1
7243,0,0,11,0
8161,0,0,11,1
8321,0,1,11,0
8380,0,0,11,0
8390,0,0,11,0
8480,0,1,11,0
8693,0,0,11,1
8937,0,0,11,1
8959,0,1,11,1
9069,0,1,11,1
9098,0,1,11,0
9292,0,0,11,0
9293,0,1,11,0
9436,0,0,11,0
9440,1,0,11,0
9472,0,0,11,0
9686,0,1,11,0
9727,0,0,11,1
9739,0,0,11,0
9774,0,0,11,1
9918,0,0,11,0
9965,0,0,11,0
10020,0,0,11,0
10067,0,1,11,0
10080,0,0,11,0
10305,0,1,11,0
10546,1,0,11,0
10639,0,1,11,1
10765,0,1,11,0
11077,0,1,11,0
11102,0,1,11,0
11234,1,0,11,0
11331,0,1,11,1
11432,0,0,11,1
11438,0,1,11,0
11583,0,0,11,1
12206,0,0,11,0
12208,0,1,11,0
12483,0,1,11,0
12586,0,1,11,1
12651,0,0,11,1
12793,0,0,11,1
13150,0,0,11,0
13340,0,0,11,1
13508,0,1,11,0
13871,0,1,11,0
13958,0,1,11,0
14827,0,1,11,0
14870,0,0,11,1
14929,0,1,11,1
15115,0,1,11,1
15234,0,1,11,0
15629,0,1,11,0
15790,0,1,11,0
15851,0,1,11,0
15870,0,0,11,0
15884,0,0,11,0
16053,0,1,11,0
16167,1,0,11,0
16582,0,1,11,0
16797,0,0,11,1
16981,0,0,11,1
214,0,0,12,0
300,1,0,12,0
702,0,0,12,1
720,0,0,12,0
986,0,0,12,0
987,0,0,12,0
1781,0,0,12,0
1881,0,0,12,0
2262,0,0,12,0
2572,0,0,12,0
2581,0,0,12,0
2621,0,0,12,1
2682,0,0,12,1
3009,0,0,12,1
3224,1,0,12,0
3272,0,0,12,1
3304,0,0,12,0
3435,0,0,12,1
3567,1,0,12,0
3751,0,0,12,0
3760,0,0,12,0
4042,0,0,12,1
4191,1,0,12,0
4278,0,0,12,0
4582,0,0,12,0
4879,0,0,12,0
5411,0,0,12,0
5420,1,0,12,1
5643,1,0,12,0
6479,0,0,12,0
6527,0,0,12,0
6630,0,0,12,0
7236,0,0,12,1
7266,0,0,12,0
7317,0,0,12,0
7324,0,1,12,1
7417,1,0,12,0
7718,0,0,12,0
8192,0,0,12,1
8292,1,0,12,1
8295,0,0,12,0
9042,0,0,12,0
9049,0,0,12,1
9062,0,1,12,0
9317,0,0,12,1
9382,0,1,12,1
9547,0,0,12,0
9563,0,0,12,0
9692,0,1,12,1
9701,0,0,12,0
9721,0,1,12,0
9770,0,1,12,0
9876,0,0,12,1
10937,0,0,12,0
11010,0,1,12,0
11184,0,1,12,1
11681,0,0,12,1
12329,0,1,12,1
12779,0,1,12,0
12784,0,1,12,0
13052,0,0,12,0
13065,0,0,12,0
13213,0,0,12,0
13257,0,0,12,1
13393,0,0,12,1
13790,0,0,12,0
14360,0,0,12,0
14649,0,0,12,0
14738,0,0,12,0
14828,0,1,12,0
14962,1,1,12,0
15126,0,0,12,0
15161,0,1,12,0
15167,0,1,12,1
15176,0,1,12,0
15196,0,0,12,1
15314,1,1,12,0
15516,0,0,12,1
15653,0,1,12,0
16731,0,1,12,0
16750,0,1,12,1
17053,0,0,12,1
17180,0,1,12,0
153,0,0,13,0
254,0,0,13,1
275,1,0,13,0
620,0,0,13,0
721,0,0,13,1
883,0,0,13,0
947,1,0,13,1
957,0,0,13,0
1197,0,0,13,0
1470,0,0,13,0
1787,1,0,13,1
1924,0,0,13,0
2208,0,0,13,0
2223,1,0,13,0
2266,0,0,13,1
2578,0,0,13,0
2863,1,0,13,0
2904,1,0,13,0
3624,0,0,13,1
3836,0,0,13,1
3999,0,0,13,0
4265,0,0,13,0
4365,0,0,13,1
4749,0,0,13,0
5028,1,0,13,0
5030,1,0,13,0
5032,0,0,13,1
5095,1,0,13,1
5208,1,0,13,1
5430,1,0,13,0
5827,0,0,13,0
5828,0,0,13,0
5853,0,0,13,0
6371,1,0,13,0
6522,0,1,13,1
6544,0,0,13,0
6941,0,0,13,0
7089,0,0,13,1
7373,0,0,13,0
7404,0,0,13,0
7512,0,0,13,0
7515,0,0,13,0
7673,0,1,13,0
7943,1,0,13,0
8225,1,0,13,0
8228,0,0,13,0
8288,1,0,13,1
8775,0,0,13,1
8837,0,0,13,0
9018,0,0,13,0
9341,1,1,13,0
9561,0,0,13,1
9690,0,1,13,0
9766,0,0,13,1
10168,0,0,13,1
10216,0,0,13,0
10230,0,0,13,0
10239,0,0,13,0
10338,0,1,13,0
10722,0,0,13,0
10764,0,0,13,1
11381,0,0,13,0
11690,0,1,13,1
11735,0,1,13,0
12075,0,1,13,1
12337,0,0,13,0
12366,0,1,13,0
12417,1,0,13,0
12443,0,0,13,0
12665,0,0,13,0
13169,0,0,13,0
13700,0,1,13,0
13733,0,1,13,0
13765,0,1,13,0
13787,0,1,13,0
13918,0,1,13,0
14362,0,1,13,0
14365,0,0,13,0
14457,0,0,13,1
14888,0,0,13,0
15164,0,0,13,1
15427,0,1,13,1
15942,0,0,13,0
16031,0,0,13,0
16122,0,1,13,0
16386,0,1,13,0
16679,1,0,13,0
16939,0,1,13,0
17003,0,0,13,1
17076,0,0,13,1
17125,0,1,13,0
17134,0,1,13,0
17255,0,1,13,0
219,0,0,14,0
268,1,0,14,1
287,0,0,14,1
357,1,0,14,0
428,0,0,14,0
607,0,1,14,0
791,0,0,14,1
1061,1,0,14,0
1121,0,0,14,1
1151,0,0,14,1
1176,0,0,14,0
1213,1,0,14,0
1308,1,1,14,0
1360,1,0,14,0
1439,0,0,14,0
1769,0,0,14,0
1798,0,0,14,0
2361,1,0,14,0
2638,0,0,14,1
2690,0,0,14,0
2893,0,0,14,0
3119,0,0,14,0
3192,0,0,14,0
3237,0,0,14,1
3245,0,0,14,1
3700,0,0,14,1
3872,0,1,14,0
3990,0,0,14,0
4102,1,0,14,0
4851,0,0,14,0
4915,0,0,14,0
4916,0,0,14,0
5237,0,0,14,0
5238,0,0,14,0
5310,0,0,14,0
5558,0,0,14,1
5577,0,0,14,0
5862,0,0,14,1
5894,0,0,14,0
6229,0,0,14,0
6498,0,0,14,1
6570,0,0,14,0
6797,0,0,14,1
6800,0,0,14,1
6922,0,1,14,0
7149,0,0,14,1
7263,1,0,14,0
7760,1,0,14,1
7918,0,0,14,0
7953,0,0,14,0
8146,0,0,14,0
8149,0,0,14,0
8984,0,1,14,0
9028,0,0,14,1
9067,0,1,14,1
9241,0,0,14,0
9525,0,0,14,1
9698,0,0,14,0
9729,0,1,14,0
9966,0,0,14,0
10166,0,1,14,0
10294,0,0,14,0
10729,0,0,14,0
10919,0,0,14,0
10923,0,0,14,0
11138,0,1,14,0
11161,0,1,14,0
11297,0,1,14,1
11527,0,1,14,0
11675,0,0,14,0
11678,0,0,14,0
11777,0,0,14,0
11823,0,0,14,1
12050,0,1,14,0
12478,0,0,14,1
12535,0,1,14,1
12658,0,1,14,0
13480,0,0,14,1
13554,1,0,14,1
13614,0,0,14,0
13717,0,0,14,0
13827,0,1,14,0
14411,0,0,14,0
14437,0,0,14,1
14533,0,0,14,0
14767,0,1,14,1
15086,0,0,14,1
15259,0,0,14,0
15262,0,0,14,0
15572,1,0,14,0
15639,0,0,14,0
16273,0,0,14,1
16626,0,0,14,0
17073,0,1,14,0
17081,0,1,14,1
70,0,0,15,0
170,0,0,15,0
344,0,0,15,1
628,0,0,15,0
1278,0,0,15,0
1292,0,0,15,1
1357,1,0,15,0
1934,0,0,15,0
1945,0,0,15,0
2200,0,1,15,1
2227,0,0,15,0
2432,0,0,15,0
2612,0,0,15,1
2660,0,0,15,0
2913,0,0,15,1
3173,0,0,15,0
3316,0,0,15,0
3492,0,0,15,1
3589,1,0,15,0
3623,0,0,15,0
3790,0,0,15,0
4156,0,0,15,0
4493,0,0,15,0
4676,0,0,15,0
4678,0,0,15,0
4709,0,1,15,1
4959,0,0,15,1
5104,1,0,15,0
5107,1,0,15,0
5285,0,0,15,0
5389,1,0,15,1
5472,0,0,15,1
5476,0,1,15,1
5590,1,0,15,1
5756,0,0,15,1
5812,0,0,15,0
5834,0,0,15,0
6230,0,0,15,0
6357,0,0,15,1
6516,0,0,15,1
7130,0,1,15,0
7142,0,1,15,0
7201,0,0,15,0
7204,0,0,15,0
7353,0,0,15,0
7883,0,0,15,0
7907,0,0,15,1
8103,0,0,15,1
8405,0,0,15,1
8444,0,1,15,0
8978,0,0,15,0
9192,0,0,15,0
9255,0,1,15,1
9409,0,1,15,0
9419,0,0,15,1
9859,0,1,15,0
9888,0,0,15,0
10029,0,0,15,0
10614,0,0,15,0
10704,0,1,15,0
10893,0,1,15,0
10984,0,0,15,0
11620,0,0,15,0
11646,0,0,15,0
11901,0,0,15,0
12348,0,0,15,1
12405,1,0,15,0
12406,1,0,15,0
12906,0,0,15,0
13230,0,0,15,0
13455,0,0,15,0
13887,0,0,15,1
14017,0,0,15,0
14134,0,1,15,0
14294,0,0,15,0
14615,0,1,15,1
15219,0,1,15,0
15226,0,1,15,0
15511,0,0,15,1
15651,0,0,15,0
15767,0,0,15,1
16125,0,0,15,0
16429,0,0,15,1
16654,0,0,15,0
17089,0,0,15,0
17275,0,0,15,0
43,1,0,16,0
84,0,0,16,0
230,0,1,16,0
392,0,0,16,0
606,0,0,16,0
1263,0,0,16,0
1317,0,1,16,0
1994,0,0,16,0
2546,0,0,16,0
3114,0,0,16,0
3447,0,0,16,1
3493,0,0,16,1
3986,0,0,16,0
4053,0,0,16,0
4280,0,0,16,1
4807,1,0,16,1
4873,1,0,16,0
5185,0,0,16,0
5260,0,0,16,0
5266,0,0,16,0
5288,0,0,16,0
5914,0,0,16,0
6166,0,0,16,1
6467,1,0,16,1
6468,0,0,16,1
6774,0,0,16,0
6841,0,0,16,0
7413,0,0,16,0
7549,0,0,16,1
7697,0,0,16,0
7766,0,0,16,0
8002,0,0,16,1
8010,0,0,16,0
8453,0,1,16,1
8456,0,0,16,1
8831,0,0,16,1
9082,0,0,16,1
9091,0,0,16,1
9328,0,0,16,0
9449,0,0,16,0
9768,0,0,16,0
9849,0,1,16,0
9927,0,0,16,0
10282,0,1,16,1
10513,0,1,16,1
10515,0,0,16,1
10928,0,0,16,0
11003,0,1,16,0
11064,0,1,16,1
11414,0,1,16,0
11545,0,1,16,0
11698,0,0,16,1
12176,0,0,16,0
12210,0,0,16,1
12230,0,1,16,1
12454,0,1,16,0
12802,0,0,16,1
12953,0,0,16,0
13133,0,1,16,0
13795,0,1,16,0
13934,0,0,16,1
13994,0,1,16,0
14136,0,1,16,0
14258,0,1,16,0
14298,0,0,16,0
14356,0,1,16,0
14358,0,0,16,0
14808,0,0,16,1
15635,0,0,16,0
16258,0,0,16,1
16494,0,0,16,0
16733,1,1,16,0
16769,0,1,16,0
17229,0,1,16,1
15,0,0,17,1
80,0,0,17,0
137,0,0,17,0
315,0,0,17,1
353,1,0,17,0
462,0,0,17,1
510,0,0,17,1
1115,0,0,17,1
1295,0,1,17,1
1345,0,0,17,1
1843,0,0,17,1
1943,0,0,17,0
2947,0,0,17,0
3044,0,0,17,0
3391,0,0,17,0
3398,1,0,17,0
3870,0,1,17,0
4030,1,0,17,0
4531,0,0,17,0
4631,0,0,17,1
5143,0,0,17,0
5255,0,0,17,0
5286,1,0,17,0
5594,0,0,17,0
5651,0,0,17,0
5684,0,0,17,0
5687,0,0,17,0
5711,0,1,17,0
5971,0,0,17,0
6440,0,0,17,0
6768,0,0,17,0
6782,0,0,17,0
6785,0,0,17,1
6960,0,0,17,0
7277,1,0,17,0
7278,1,0,17,0
7491,0,0,17,0
7852,0,0,17,0
7866,0,0,17,1
8042,1,0,17,0
8043,1,0,17,0
8087,0,0,17,0
8107,0,0,17,0
8512,0,0,17,0
8979,0,1,17,0
9100,0,0,17,1
9112,0,1,17,1
9243,0,1,17,1
9331,0,0,17,0
9385,0,1,17,0
9828,0,0,17,0
9997,0,0,17,0
10050,0,1,17,1
10272,0,0,17,0
10445,0,1,17,1
10738,0,0,17,0
10939,0,0,17,0
10960,0,1,17,1
11000,0,0,17,1
11421,0,1,17,0
11599,0,0,17,0
11876,0,0,17,0
12312,0,1,17,0
12616,0,0,17,1
13033,0,0,17,0
13037,1,1,17,0
13058,0,0,17,0
13062,0,0,17,0
13102,0,0,17,0
13460,1,0,17,0
13497,0,1,17,0
14694,0,1,17,0
14699,0,1,17,0
15488,0,0,17,0
16633,0,0,17,0
16638,0,1,17,1
17035,0,1,17,0
17071,0,1,17,1
17141,0,1,17,0
17280,0,1,17,0
237,0,1,18,0
245,0,0,18,0
302,0,0,18,1
305,0,0,18,0
325,0,0,18,0
1002,1,0,18,0
1005,1,0,18,0
1134,0,0,18,1
1399,1,0,18,0
1489,0,0,18,0
2067,0,0,18,0
2085,0,0,18,0
2107,0,0,18,1
2225,0,0,18,0
2259,0,0,18,1
2528,0,0,18,0
3040,0,0,18,0
3123,1,0,18,0
3131,1,0,18,0
3180,0,0,18,0
3455,1,0,18,0
3536,1,0,18,0
4037,0,0,18,1
4138,1,0,18,0
4165,0,0,18,1
4595,0,0,18,0
4952,0,0,18,0
5072,0,0,18,0
5322,0,0,18,0
5478,0,0,18,0
6264,0,0,18,0
6704,0,0,18,0
7046,0,0,18,0
7249,0,0,18,0
7251,0,0,18,0
7337,0,0,18,0
7348,1,0,18,0
7489,0,0,18,0
7743,1,0,18,1
7885,0,1,18,1
7888,0,0,18,1
7924,1,0,18,0
7934,0,0,18,0
7944,0,0,18,0
8483,0,0,18,0
8854,0,0,18,0
9102,0,0,18,0
9219,0,0,18,0
9342,0,0,18,0
9667,0,1,18,0
9683,0,0,18,0
9974,0,1,18,0
10039,0,0,18,0
10143,0,1,18,1
10593,0,0,18,0
10832,0,1,18,1
11451,0,1,18,0
11610,0,0,18,0
11879,0,0,18,0
11909,0,0,18,0
11912,1,0,18,0
12172,0,1,18,0
12543,0,0,18,1
12710,0,0,18,0
12723,0,0,18,0
13048,0,0,18,0
14043,0,0,18,1
14802,0,1,18,1
15379,0,0,18,0
16005,0,1,18,0
16276,0,0,18,0
16369,0,1,18,0
16533,0,1,18,0
16537,0,1,18,0
16600,0,1,18,1
17057,0,0,18,0
17060,0,0,18,0
17302,0,0,18,0
91,0,0,19,1
336,0,0,19,0
638,0,0,19,0
1322,0,0,19,0
1325,0,0,19,0
2117,0,0,19,1
2714,0,0,19,0
2811,0,0,19,1
3082,0,0,19,1
3158,0,0,19,1
3338,0,0,19,0
3609,1,0,19,0
3683,0,0,19,0
3915,0,0,19,1
4130,1,0,19,0
4149,0,0,19,0
4348,0,0,19,1
4474,0,0,19,1
4858,0,0,19,1
4944,0,0,19,0
5004,0,0,19,0
5043,0,0,19,0
5346,1,0,19,1
5702,0,0,19,1
5967,0,0,19,0
6008,0,0,19,1
6030,1,0,19,0
6360,0,0,19,0
6471,1,0,19,1
6603,0,0,19,0
6648,0,0,19,0
6670,0,1,19,0
7389,0,0,19,1
7426,0,0,19,0
7593,1,0,19,1
7594,1,0,19,1
7894,0,0,19,1
8223,0,0,19,0
8587,0,1,19,1
8683,0,1,19,1
9466,1,0,19,1
9528,0,0,19,0
9659,0,0,19,1
9746,0,0,19,0
10063,0,1,19,0
10222,0,0,19,0
10253,0,0,19,1
10357,0,0,19,1
10406,0,0,19,0
10459,0,0,19,1
10962,0,1,19,0
11550,1,0,19,0
11897,0,0,19,0
12028,0,0,19,0
12341,0,0,19,1
12385,0,1,19,0
12547,0,0,19,0
13817,0,1,19,0
15881,0,0,19,0
15921,0,1,19,0
16013,0,1,19,0
16155,0,1,19,0
16440,1,0,19,0
16594,0,1,19,0
16821,0,0,19,0
16942,0,1,19,0
17233,0,1,19,0
399,0,0,20,0
477,0,0,20,0
705,0,0,20,0
814,0,1,20,0
982,0,0,20,0
996,1,0,20,0
1089,0,0,20,0
1546,1,0,20,1
1749,0,0,20,0
1813,0,0,20,1
2407,0,0,20,1
2410,0,0,20,1
2434,1,0,20,0
2767,1,1,20,0
2775,0,0,20,0
2983,0,0,20,1
3187,0,0,20,1
3322,0,0,20,0
3562,1,0,20,0
3796,0,0,20,1
4145,0,0,20,1
4171,0,0,20,0
4325,0,0,20,1
4415,1,0,20,1
4419,0,0,20,1
4484,0,0,20,1
4538,0,0,20,1
4918,0,1,20,1
5038,1,0,20,0
5218,0,0,20,0
5536,0,0,20,0
5908,0,0,20,0
6027,0,0,20,0
6034,0,0,20,0
6054,0,0,20,1
6207,0,0,20,0
6303,0,0,20,0
6394,0,0,20,0
6918,0,0,20,1
7197,0,0,20,0
7434,0,0,20,0
7736,1,0,20,0
7752,0,0,20,0
7940,1,0,20,0
8300,0,0,20,1
8350,0,1,20,0
8353,0,1,20,0
8550,0,1,20,0
8754,0,1,20,0
9012,0,0,20,0
9013,0,0,20,0
9108,0,1,20,1
9271,0,0,20,1
9273,0,0,20,0
9550,0,0,20,0
10089,0,0,20,0
10130,0,1,20,0
10605,0,0,20,0
11715,0,1,20,0
11758,0,0,20,0
11870,0,0,20,0
11963,0,1,20,0
11987,1,0,20,0
12356,0,0,20,0
12601,0,0,20,0
13068,0,0,20,1
13303,0,1,20,1
13410,1,0,20,0
13677,0,1,20,0
13849,0,1,20,1
14723,0,1,20,0
14867,0,0,20,0
15138,0,0,20,0
15421,0,0,20,0
15703,0,0,20,0
16358,0,0,20,1
16367,0,0,20,0
16457,0,0,20,1
16985,0,0,20,0
16996,1,0,20,0
590,0,0,21,0
592,1,0,21,1
600,0,0,21,0
615,0,1,21,1
952,0,0,21,0
1068,0,0,21,1
1139,1,0,21,1
1153,0,1,21,1
1405,1,0,21,0
1539,0,0,21,0
1789,0,0,21,0
1841,0,0,21,0
2093,1,0,21,0
2119,0,0,21,1
2122,1,0,21,1
2154,1,0,21,0
2437,0,0,21,0
2684,0,1,21,0
3165,0,0,21,0
3184,1,0,21,0
3948,1,0,21,1
4097,0,1,21,0
4342,0,0,21,0
4618,1,0,21,0
4745,0,0,21,1
5064,0,0,21,1
5154,0,0,21,0
5556,0,0,21,1
5607,0,0,21,0
5873,0,0,21,0
6168,0,0,21,0
6220,1,0,21,0
6693,0,0,21,0
6753,0,0,21,0
6756,0,0,21,0
7339,0,0,21,0
7421,0,0,21,0
8092,0,0,21,0
9430,0,1,21,1
9544,0,0,21,1
9558,1,0,21,0
9953,0,0,21,0
10267,0,1,21,0
10316,0,1,21,0
10457,0,1,21,0
10627,0,1,21,0
10637,0,1,21,0
10844,0,0,21,0
11663,0,0,21,0
12316,0,1,21,0
12358,0,0,21,1
13028,1,0,21,0
13616,0,1,21,1
13686,0,1,21,0
13702,0,1,21,0
13975,0,1,21,0
14260,0,1,21,0
14527,0,1,21,0
14530,0,0,21,0
14741,0,0,21,0
16695,0,0,21,0
16717,0,1,21,1
94,0,0,22,0
408,0,0,22,0
439,1,0,22,0
502,1,1,22,0
831,1,0,22,0
964,0,1,22,0
973,0,0,22,0
1178,0,0,22,0
1241,1,0,22,0
1483,0,0,22,0
1536,0,0,22,0
1701,0,0,22,0
2324,0,1,22,1
2377,0,1,22,1
2518,1,0,22,0
2628,1,0,22,0
2679,0,0,22,0
2838,0,0,22,0
2953,0,0,22,0
3206,0,1,22,0
3243,1,0,22,0
3291,1,0,22,0
3577,0,0,22,0
4235,0,1,22,1
4350,1,0,22,0
4410,0,0,22,0
4432,0,0,22,1
4707,1,0,22,0
5455,0,0,22,0
5691,0,0,22,0
5766,0,0,22,1
5787,0,0,22,0
5858,0,0,22,0
5933,0,0,22,0
6155,0,0,22,1
6919,0,0,22,0
7027,0,0,22,0
7231,0,1,22,1
7518,0,0,22,1
7569,0,1,22,0
7643,0,0,22,0
8064,0,0,22,0
8151,0,0,22,1
8547,0,0,22,1
8773,1,0,22,0
9356,0,0,22,0
9723,0,1,22,1
10201,0,0,22,1
10287,0,1,22,0
10662,0,0,22,0
10797,0,1,22,0
10827,0,1,22,0
11579,0,0,22,1
12174,0,0,22,0
12804,0,0,22,0
12806,0,0,22,0
13478,0,0,22,0
13774,0,1,22,1
14575,0,0,22,0
15275,0,1,22,0
15462,0,1,22,0
15536,0,0,22,0
16713,0,0,22,0
16809,0,1,22,0
16855,0,0,22,0
17041,0,1,22,1
17092,0,0,22,1
329,0,0,23,0
1056,1,0,23,0
1230,0,0,23,0
1826,0,0,23,0
1868,0,0,23,0
2157,0,0,23,0
2348,0,1,23,0
2379,0,0,23,1
2473,0,0,23,0
2598,0,0,23,0
2979,0,0,23,0
3110,0,0,23,0
3602,1,0,23,0
3725,0,0,23,0
3767,1,0,23,0
3768,1,0,23,0
3831,1,0,23,1
4608,0,0,23,1
4742,0,0,23,0
4743,0,0,23,0
4911,0,0,23,0
5435,0,0,23,1
6493,1,0,23,0
6512,1,0,23,0
6518,0,1,23,1
6916,1,0,23,0
7509,0,0,23,0
7543,0,0,23,0
7749,0,0,23,1
7822,0,0,23,1
8036,0,0,23,1
8157,0,0,23,0
8221,0,0,23,0
8451,0,1,23,0
8927,0,0,23,0
10182,0,1,23,0
10507,0,0,23,1
10932,0,0,23,0
11581,0,0,23,1
11904,0,1,23,1
12686,0,0,23,1
12731,0,0,23,0
12750,0,1,23,0
12833,0,0,23,1
12929,0,0,23,0
13147,0,1,23,0
14018,0,0,23,0
14244,0,1,23,0
14871,0,0,23,0
15752,0,0,23,0
16412,0,0,23,1
47,0,0,24,0
50,0,0,24,0
425,0,0,24,0
602,0,0,24,0
748,1,0,24,0
926,0,1,24,0
963,0,1,24,0
1210,1,0,24,0
1332,0,0,24,0
1758,1,0,24,1
1985,0,0,24,0
2073,0,0,24,1
2095,1,0,24,0
2098,1,0,24,0
2148,0,0,24,0
2149,0,0,24,0
2181,0,0,24,1
2632,0,0,24,0
2877,0,1,24,0
3002,0,0,24,0
3266,0,0,24,0
3289,0,0,24,0
3487,0,0,24,0
3490,0,0,24,0
3509,1,0,24,0
4015,0,0,24,0
4476,0,0,24,1
4507,0,0,24,0
4624,0,0,24,0
4629,0,0,24,0
5018,0,1,24,0
5090,0,0,24,0
5448,0,1,24,0
5474,0,1,24,1
5611,0,0,24,0
5737,0,1,24,0
5764,0,0,24,1
5864,0,0,24,0
5997,1,0,24,1
6148,0,0,24,1
6496,0,0,24,1
6725,0,0,24,0
6843,0,0,24,1
6890,0,0,24,0
6910,0,0,24,0
7207,0,0,24,0
7386,0,0,24,1
7410,0,0,24,0
7531,0,0,24,0
7638,0,0,24,0
8027,1,0,24,0
8589,0,0,24,0
9359,0,1,24,0
9393,0,0,24,0
9814,0,1,24,0
10056,0,0,24,1
10109,0,1,24,0
11478,0,1,24,1
11826,0,0,24,0
11941,0,0,24,0
12132,1,1,24,0
12388,0,0,24,0
13611,0,0,24,0
14400,0,1,24,0
14718,0,0,24,0
14883,0,0,24,0
14884,0,0,24,0
15005,0,1,24,1
15672,0,0,24,0
16077,0,1,24,0
16144,0,0,24,0
16487,0,1,24,0
16557,0,0,24,0
16930,0,1,24,1
16971,1,0,24,0
17112,0,0,24,0
280,0,0,25,1
931,0,0,25,0
1012,1,0,25,0
1477,0,0,25,0
1685,0,0,25,0
2151,1,0,25,0
2295,0,0,25,1
2630,1,0,25,0
2950,0,0,25,0
3798,0,0,25,0
3803,0,0,25,0
4328,0,0,25,0
4429,0,0,25,1
4524,0,0,25,0
4826,0,0,25,0
4883,0,0,25,0
4974,0,1,25,0
5046,0,0,25,0
5390,1,0,25,0
5782,0,0,25,1
5865,0,0,25,0
6247,1,0,25,1
6336,0,1,25,0
6473,1,0,25,0
6474,1,0,25,0
6536,0,0,25,0
6620,0,0,25,0
6637,0,0,25,1
6668,0,0,25,0
6875,0,0,25,1
6921,0,0,25,0
6942,0,0,25,0
7458,0,0,25,0
7565,0,1,25,1
7747,1,0,25,1
7849,0,1,25,0
8470,0,0,25,0
8887,0,0,25,0
9198,0,0,25,0
9490,0,0,25,1
9498,0,0,25,1
9552,0,0,25,0
10747,0,0,25,0
12077,0,1,25,0
12399,0,0,25,1
13281,0,0,25,0
13422,1,1,25,1
14096,0,0,25,0
14100,0,0,25,1
14307,0,0,25,0
14336,0,0,25,0
14440,0,0,25,1
16364,0,0,25,0
16415,0,0,25,0
16685,1,0,25,0
16686,0,0,25,0
16961,1,0,25,0
164,0,0,26,0
485,0,0,26,0
1077,1,0,26,0
3941,0,0,26,0
3998,0,0,26,0
4076,0,0,26,0
4126,1,0,26,0
4143,0,0,26,0
5580,0,0,26,0
6060,0,0,26,0
6063,0,0,26,0
6378,0,0,26,1
6495,0,0,26,0
6684,0,0,26,0
6997,0,0,26,0
7000,0,0,26,0
7057,0,0,26,0
7060,0,0,26,0
7841,0,0,26,1
7920,0,0,26,0
8144,1,0,26,0
8423,0,0,26,1
9269,0,0,26,1
10335,0,1,26,0
10432,0,0,26,0
11397,0,1,26,0
11412,0,1,26,0
11751,0,1,26,0
12057,0,0,26,0
12064,0,1,26,0
12163,0,1,26,0
12165,0,0,26,0
13152,0,0,26,0
13505,0,0,26,1
13650,0,0,26,0
13747,0,1,26,0
13793,0,0,26,0
13897,0,1,26,0
13900,0,0,26,0
13940,0,0,26,0
14630,0,0,26,0
15140,0,1,26,0
16643,0,0,26,0
122,1,0,27,0
124,1,0,27,0
362,0,0,27,0
468,0,0,27,0
1149,0,0,27,0
1339,0,0,27,1
1760,0,0,27,1
2128,1,0,27,0
2737,0,0,27,0
2772,1,0,27,0
3005,0,0,27,1
4162,0,0,27,0
4621,0,0,27,0
4865,0,0,27,0
4948,0,0,27,0
5053,0,0,27,0
6233,0,0,27,1
6348,0,0,27,1
6721,0,0,27,0
6738,0,0,27,0
6886,1,0,27,1
7545,0,0,27,0
7572,0,0,27,0
7984,0,0,27,1
8131,0,0,27,0
8233,0,0,27,0
8385,0,0,27,0
8702,0,1,27,0
8835,0,0,27,0
10258,0,1,27,0
10261,0,0,27,0
11140,0,1,27,0
12579,0,1,27,1
13731,0,0,27,0
14325,0,1,27,1
14613,0,1,27,0
15464,0,1,27,0
16269,0,0,27,0
16904,0,1,27,0
17242,0,0,27,0
342,0,0,28,0
820,1,0,28,0
875,0,0,28,1
2091,0,0,28,0
2235,0,0,28,0
2597,0,0,28,0
2764,0,0,28,1
3342,0,0,28,0
3525,1,1,28,0
3551,1,0,28,0
3648,0,1,28,1
3650,0,0,28,1
3728,1,0,28,0
4719,1,0,28,0
4946,0,0,28,0
5951,0,0,28,0
6587,0,0,28,1
7144,0,0,28,0
7529,0,0,28,0
7987,0,0,28,0
8053,0,0,28,0
8743,0,0,28,0
9868,0,1,28,0
10001,0,1,28,1
10004,0,0,28,0
10659,1,0,28,0
11693,0,0,28,0
12067,0,0,28,0
12563,0,0,28,0
15190,0,0,28,0
16640,0,1,28,0
16720,0,0,28,1
16882,0,1,28,0
16916,0,1,28,0
17144,0,0,28,0
451,1,0,29,0
454,1,0,29,0
759,0,0,29,0
880,1,0,29,0
1707,0,0,29,0
1999,0,0,29,0
2051,0,0,29,0
2636,0,0,29,0
2729,0,0,29,0
3093,0,0,29,0
3570,1,0,29,0
4109,0,0,29,0
4526,0,0,29,0
5226,0,0,29,1
5820,0,0,29,0
6140,0,0,29,0
