lambda,t
0.19398373138026168,1.3349111130542366
0.03513361536549275,7.996932742857868
0.019022425648362512,4.590750066888642
0.4094972899371872,1.5847170522423746
0.0876845104515119,3.708685394944836
0.15591101245654554,0.6402005604583781
0.13440527024910323,1.0512728753766776
0.00976853670445919,6.572339985804695
0.08225246449493086,1.6397790414469355
0.01724526588963597,1.3446564964725425
2.0041254004731623,1.0798507839906526
0.22352284369841038,1.1974238532241044
0.8728136416404627,0.9053668536924744
0.26571608429848503,1.275269281020001
0.1459649718208455,4.023367389763001
0.1350591947827198,4.455653949364712
0.7416573195632655,0.6763157360275353
0.5562393499475923,1.5594078436766896
0.6126508026576091,0.9223918432069045
0.9591902420278796,0.5548765931733386
0.36912412408857753,1.6647032088806402
0.2923882878740328,0.3604407100120118
0.4034362264547615,1.4017689277438443
0.527768997943257,2.5205918530830456
0.7768925192975739,1.2235674140604456
1.1140610462226612,0.5388904380299628
0.18488382506133233,5.028231151083827
0.07286547983684369,4.772369746669703
0.6950039274940212,0.0900906956799943
0.3741536777323889,1.9288289693293215
0.7679510430133731,1.3843868096715939
0.28099464122266804,1.359098170673879
0.9126992478631516,1.2843992023125
0.3853965755608642,2.098958075117312
0.14412373823137026,1.0016827292015102
0.030349755888220014,1.475679943326529
0.048227524157330365,6.124914380674045
0.09570129833872844,1.1352502481552855
0.28924393207325705,2.0633642429035732
0.8328301544951017,0.8540582760293282
1.2062118301228404,1.5146614222642352
0.4291178950319189,1.2381565953339242
0.17205879484364953,1.9542644041471482
0.5274695566797197,1.4745190049287378
0.5079460162299703,0.9719626950525322
0.3501611699974965,1.6994731306868844
1.6841625562740832,1.1019147764880184
0.8217330540225577,0.7548149021132016
1.3191642924324343,0.17263608624921306
0.47587492900129097,0.7789056419598793
2.0088005596877494,1.0077932197339563
0.6276119197072926,1.2779662969352283
0.004348490378056455,14.939673813428428
0.16994092808223293,1.5643901961584343
0.9206807525688254,1.317483565133359
0.29275400981823213,1.097496133734853
0.09500535544444574,0.7034481518604924
0.06081672010680279,7.776265576340799
0.7994483237055691,0.5135003461511303
0.5233494341092383,0.6687557642431203
0.3483226440520596,1.536327423669963
0.16818426676179815,1.5712515537891016
0.506257428767307,1.5984433207111721
0.22970351033471245,2.1705240986168817
0.3877630628544197,2.993343932723784
0.7178826626482723,1.6174548422984572
0.9159392340612635,0.7932458973232722
0.055441988753035305,6.0056598826534735
0.3573195514688033,1.7112608111957723
0.5185074762729043,1.5106928503376873
0.08306673542836242,6.435607588413568
0.0008805995527086035,17.79728332905081
1.706317570529706,0.9520071483776403
0.8247825046037096,1.1171970872197654
0.16014918339402456,2.617081405278714
0.1636202155371133,1.779668703228518
0.06430299485008428,1.44247353950422
0.32762546532093617,2.353905938982865
1.346349163944665,0.36673752555029915
1.2321252861465557,0.8864900769979331
0.13977434974310524,2.3052511625051944
0.2511463137882482,1.3284155272358762
1.7572871418724803,0.2609506559725454
0.16121932830161992,2.608498371213621
1.3890977322740026,0.8963510102896769
0.7326950988263112,1.417925029656176
1.080189973645111,0.5171603258369581
1.0239907215735846,1.4388673608379938
0.07918785590801386,2.060991810672408
0.778396137759317,1.2391912377979277
1.199670509886836,0.84396889995929
0.9106061335040141,0.7373363150071119
0.6224515453880433,0.7352298096950863
0.18363646561148478,1.0882620429881886
0.21831116212701276,2.2427048267692977
0.13482507801127433,3.571931508422791
0.047051855425156275,2.82452402230206
0.10813249045923003,1.7500230701597088
0.4783062634751065,0.6508253039143224
1.3447394272687223,1.1806667918098614
0.5873428605713289,2.48050368470851
0.4137360687915751,0.756678794355651
0.1530967077876961,2.1254146112517276
0.3744852345634738,1.2596080577364215
0.8157980885414895,1.0601317731674862
0.17483256644757011,1.9562030194555178
0.1012653262860427,1.9030910392895457
0.009964872035963874,13.708336773695638
0.6799649528775296,0.712758929978477
0.01952293439635873,4.46693877248531
0.2842977024974939,1.8552257702437114
0.8921479792606438,0.6341734446003592
0.006774972892619171,7.118845171237756
0.3559972315160951,1.3813805588611747
0.32652947972838736,1.7822274541122691
0.015051769802832652,6.918453625750788
0.005747167152785965,15.973636829163203
0.201616800063444,1.0540758552806604
0.03169949391566081,4.731146553251453
0.4558674478076012,2.1673114612407356
1.085428772320878,0.7889675819694654
0.2656279330449923,3.4061544159828854
0.019511909698206393,7.27206187636862
0.042148842351354535,1.1969468281286337
0.0427324007599521,2.5184351428057794
0.828703458205463,1.0620272522545917
0.8064569806614867,0.9477267766637271
0.008527207338027034,12.91365703235176
0.9877005192578685,0.5207339758783484
1.2112489595048468,1.1132857952705661
0.2561439166660722,2.3975363646371983
0.16906028602636738,1.8400986096393086
0.9258977039546918,1.146587272876148
0.47991831143985675,2.56745874425332
0.0757596630633122,4.571077225770638
0.1298749912565348,0.9436817815516427
0.9209939427951154,1.3632155892067397
0.930099911538276,1.0417133670093621
0.12432427390899813,0.7570822169499145
0.8333683909421082,0.7588793925156018
0.3838852946447255,3.555334389800339
0.4713538654410294,2.0158588441463583
0.3710320536643038,0.3097359729261854
0.5103108173486786,0.7142266259259041
0.0025848439363835656,19.82708262562914
0.012524964710718825,1.6441580589202718
0.5856340495234966,1.0003348280203033
0.09412536154326033,3.180377989917212
0.5919718230584015,1.2525208978413949
0.16792215309067057,3.5859658449395853
0.028341221626854828,5.079989661588678
0.43640362423304196,1.1875233061532522
0.1753597326476293,1.4754734524270998
0.19490622795249546,1.7611602344427768
1.705463094529924,0.3558969663929186
0.10841592154843523,1.1610339221614863
0.21339276977965635,0.1930572947370589
0.05491528189930919,2.5016927769846196
0.25689989817996606,2.571855543654653
0.04872243311150461,0.7683963870291038
0.3514410118424471,1.8393139921607027
0.6785440065007075,1.9782263275436787
0.0026522767346251796,25.778379529121995
0.04724390188886358,4.976749231661544
0.028912013432488278,4.899232141897926
1.0784882394744184,0.8791524868041285
2.119772688767465,0.5817695974439208
0.3671665848544153,0.9600098366731981
0.11058364615853243,2.471346563038399
1.3541374838027977,0.517602337532845
0.5315234558050309,2.1811720585655174
0.7846082422931652,0.767530599743861
0.35791697367902436,0.9768980290540906
0.7760844982452483,1.0280192498643157
0.2038313091892411,1.7087910167573919
0.06009786002982422,3.8135507445026646
1.1759610810341823,0.6932648541569102
0.0021164297155800258,21.990921695398445
0.03817271086197559,0.9976583149017095
0.07094964671606616,5.244542049094093
1.4249502149595261,0.8208101639780129
0.180434496369795,2.0260461916008636
0.11996244378251582,1.5967920367429844
0.1476303942643564,2.270659901801318
0.05041875040564736,2.8472628052121727
0.25691329692042875,1.1955661743393644
0.6565733284556715,0.39760067147131206
0.5223603441208702,0.9523013290571579
0.14440507480215709,2.4633788363088702
0.12902209877302415,5.151339285458636
0.3424071561119685,1.2977555667861793
1.0003705137558798,1.07327352583321
0.5026480748068243,1.2066999867314476
0.7022138400562501,0.521683272717928
0.2873472434918932,0.6601261425421525
0.2555895849970317,0.7380981113936408
0.64171785135073,0.3647459640029738
0.2329010973525946,0.9431575038776231
0.4021489138048463,1.6208105406148259
0.04194283393270011,3.021557868234447
0.45104054326732823,0.3767976982797053
0.1648923509099596,2.73122963234843
0.6782660156489501,1.4345679706394798
0.1775004562790802,3.425485240063157
0.7084524274902155,1.4341195685491226
0.12832440413675814,3.8832409548817473
0.0022086936137861017,27.007484664617564
0.07528371757084791,3.9065701568110867
0.17532066445749192,2.0807063099571597
0.10882546685368294,3.3409908393230605
0.39801320839506144,1.8076281165157846
0.11785621114588167,3.5984789462549442
0.7536486707464052,1.3555499152521404
0.3314835119541571,1.6517403118833431
0.5099103408026471,0.7250364749087409
0.09177894483011884,3.452797431808553
1.2930220726954713,0.6532111037586197
0.6317551724871533,1.834449373135617
0.08409904892002958,4.349117452035858
0.6430138892435223,0.8916324696139286
0.10314931710279697,3.3854546159092047
0.8849928202000985,1.0007898097942434
0.10947727082701443,1.4874192267037523
1.6259664844021449,1.0444951857220532
0.39659159807621397,1.9291152404236334
0.12606969835293932,4.001388777890311
0.11958990534630633,1.3507977687948627
0.4944145330550313,0.7336124536249928
0.5015730548115387,1.007012988257834
0.18068514440903352,3.9268289001962953
0.8474100852706781,2.3148790556109646
0.2715510732659919,1.7625466302959831
0.8406234940144256,1.786898984913102
0.1540887858456497,1.5520541503966419
2.049944091973667,1.355859287109409
1.0290565988913103,0.661804451093238
0.29757901380987173,1.2557044050944777
0.20427330792556944,2.1404935181952505
0.015078108130334287,3.4887723962214143
2.351763677302532,0.9166454931273511
0.5712029796715228,2.111303625798547
0.10484114747085384,3.0346128597021065
0.023045817723723133,2.3929587258956375
0.006613316445109952,9.418491583542446
0.5420746172911104,0.6393976441227549
0.05687129850837426,1.6352399365195978
0.18550114548160823,2.448336829285599
0.18404669223797354,1.246988200548332
0.06248250945101123,2.719300533736444
1.4680851272970903,0.5385125761141428
1.8946936423495795,0.958988893780398
1.1742059111493448,1.2528047275681908
0.7952593804503232,0.3534905393416309
0.033834065493674854,3.072414963641288
0.6312224391379117,1.0537663985720593
0.3043207014051068,2.2813504118115984
0.08213299969182743,0.49374592325289535
0.5202474438250383,1.220735041065862
0.014835208753140898,1.7702125511511577
0.7002389822908666,1.0645474340760714
1.1024250463139935,1.5885517681105012
0.005217143805638891,5.124123170782227
0.19832293816012567,0.819345244895169
0.8815600344791986,0.8784683481454701
0.059728364352493644,2.3046158676861452
0.0125028964938937,1.041111670696349
0.84195555336968,0.4033098766245681
0.14311174966024137,3.312389035280626
0.1433057199777597,4.419329417935294
0.08612826975989181,6.770024638605624
0.1615205832975907,2.012815542188576
0.27992946112204614,0.8077241458819368
0.14948733417555557,2.7614912375170526
0.228600599288391,3.6085701762260878
0.2148499001274616,1.6656795264084
0.20250943916973357,1.1433495188837497
0.1807484165597637,2.6613787744832607
0.1892611385946137,0.899587181140405
0.1575096273023327,0.8186962674098232
1.1527678145358724,0.9302482829821875
1.7052331522640563,0.24083700935196553
1.135051920217622,0.36051693111104444
0.23362401852714834,3.587816041302893
0.5224588231006982,1.3959592230685178
0.18657772762507221,6.5305698748935255
0.8302921928046881,1.3464825809440306
0.8167958829069825,0.14477838662783815
0.7909543917455473,0.5429466367837076
0.05907383578162825,1.517706612144549
0.8345890317809912,1.0087268186976244
0.7560474877600247,1.781790823551233
1.0817601972429716,1.2256865200599025
0.19461460217155238,2.822383904786907
0.056676984587709936,4.51909483848218
0.0879211506495326,1.7259145779541651
0.5585709962757727,2.2985209755447493
0.6261438540952013,0.2811899723921881
0.13540212249381317,1.418905177042126
0.8192206583046872,0.9098506000597486
1.2523279793298252,1.2166412451672997
2.0874036811721624,0.9437830612936495
2.912491393476576,0.21703843931213287
0.36275663926853696,1.9793883547036164
0.6021269362729278,0.7555598378387974
0.03982406267608786,6.02437931317024
1.1570328556658676,1.2516455979659722
0.8398836430847443,0.7505058829579799
0.2224110516091564,2.319356416074599
1.8587163651484186,1.1656024672091274
0.24386885388133958,1.6103233850510368
0.00817110065659417,12.687455788003307
0.009425512342085534,1.045355676400668
0.3927842662226615,0.3382236593148384
0.292726380797206,1.593972291337369
0.013018082943638662,5.1385062054779755
0.22967391389228728,0.9753536512969545
0.27263996401381196,0.7612970248417141
0.2599365152428497,1.0860270646596335
3.127107251632473,0.3335051371809727
0.08520165629647497,3.91243595565084
0.2872013318985209,0.6957931055173622
0.15751475008539473,2.508274576784171
1.7362946524959153,0.3513226642870043
0.44556623765617054,1.4834578901877888
0.6090129171795595,0.30639676605936494
0.5248206021652501,1.017814270041184
0.7040800075397265,1.415248557052661
1.0827798415278092,0.49463160312671817
0.14588034589181556,4.0951840873912975
0.12938135317099453,1.4137776558973576
0.4614584536301162,2.7435326663147364
0.13470119128565616,1.6750270735560926
0.6564964863870871,1.2172864553198335
0.5453204487870155,0.5394596010283902
0.13674162409765073,3.340608112839736
0.10284508180852546,1.373105286277466
0.1875472856989834,0.41444204214022334
0.22811266680156642,1.3877613627016994
0.4456854020880264,0.8763910183921867
0.7119751446118406,1.8896605684450472
0.19456274850626823,1.1368589982542985
0.34859983551416046,1.6958470816755482
0.4383320040598836,0.3668994517204002
0.15503261337256682,3.8136061041194185
0.6256137019940375,1.2670571675652609
0.3055726800304227,1.425944278131441
0.5252417035380007,0.4256833284074005
0.34924957694578124,3.3952020925693938
0.28228338164621214,2.221306452463308
0.6325101993012153,2.0309999730462662
0.006218936609861125,11.76572672976305
0.041850816513761505,3.7483160314145736
0.42945089945083514,0.5417728209974079
0.8399884441012075,0.06360155715090303
0.4122390507405677,1.1675350022617101
0.46265526430785864,1.1291802197073204
0.12460314219983483,1.4317061169173246
1.260004035355703,0.5489372434747875
0.11502158728912598,1.6061772437829311
0.5829189116527483,0.7098773380273532
0.23516970017565597,3.291320496828834
0.11882984295567289,3.433712600966937
0.8601605533902749,0.7140138823688778
0.060843444315276995,3.274036873813609
0.7415143046321181,1.7727330751055113
0.3299147337654426,2.0906919693325503
1.4949720915976366,0.3727793750839284
0.3989247523236295,1.0158506787989485
0.37161661163754744,0.4038128733898246
1.034091816966289,0.596865483012267
0.5202554050506967,2.204855203382017
0.19966506013371824,0.2585391669194704
0.005252148595284324,20.460951298531306
0.07372557408531756,4.141317668091976
0.7355295769888275,0.1416046128187158
0.8950802242879,0.8894868930872206
0.5463344752822206,0.902163312381934
0.4284878417370365,1.4473317042311618
1.1954246564228925,1.218404646205611
0.6265380239115573,1.793229559338855
0.32879352079851143,2.5384988675084794
0.6144571191976714,2.095969749321467
0.5099554397568913,2.2043988274953583
0.012627851336099519,10.049811378137255
0.812463811096607,0.8078691144496325
0.6858974291002125,1.227094198208167
0.24475174313162087,1.4088432575350593
0.4413324623760837,0.7455834557187963
0.1348273305667885,2.003762609547942
2.238397804211576,1.0712454355095606
0.4443162975534171,0.680997017047361
0.11099578537099329,0.3489375456999241
2.311043363373984,0.378253905337091
0.9590063417146714,1.3153648274407341
0.21088950484920535,2.540615002891907
0.5350722422084714,1.986331745126936
1.3519821684573172,0.9802687188587346
0.4094417742986172,1.5446652514485026
0.47999734049883075,1.9259587650374448
0.31648646395248003,1.7535735758099915
2.6324186865707855,0.7893286421620371
1.3550790296523392,0.5157993022183918
0.01433113949924402,11.67713681758595
0.29745966690742087,0.7845579095040051
0.20773947369712395,1.4048737913516378
0.08466062127123129,1.8499212795992097
0.17523617682084208,3.1276768113589903
0.6315964251664411,0.5797526498330816
